raceId,driverId,pit_stop_number,Pit_lap,pit_timestamp,pit_duration,pit_milliseconds,RaceName,driverRef
861,817,4,37,18:16:06,23.648,23648,2012-Malaysian Grand Prix,ricciardo
861,39,2,37,18:18:02,27.7,27700,2012-Malaysian Grand Prix,karthikeyan
861,13,4,38,18:18:08,26.934,26934,2012-Malaysian Grand Prix,massa
861,5,4,38,18:18:52,23.782,23782,2012-Malaysian Grand Prix,kovalainen
861,17,3,39,18:19:05,23.195,23195,2012-Malaysian Grand Prix,webber
861,814,3,39,18:19:15,22.175,22175,2012-Malaysian Grand Prix,resta
861,811,4,39,18:19:18,23.824,23824,2012-Malaysian Grand Prix,bruno_senna
861,30,3,39,18:19:33,22.163,22163,2012-Malaysian Grand Prix,michael_schumacher
861,813,4,39,18:19:34,23.409,23409,2012-Malaysian Grand Prix,maldonado
861,3,4,39,18:19:47,23.231,23231,2012-Malaysian Grand Prix,rosberg
861,18,5,39,18:19:49,23.477,23477,2012-Malaysian Grand Prix,button
861,808,3,39,18:20:00,30.335,30335,2012-Malaysian Grand Prix,petrov
861,10,3,39,18:20:20,25.39,25390,2012-Malaysian Grand Prix,glock
861,4,3,40,18:20:25,22.534,22534,2012-Malaysian Grand Prix,alonso
861,819,3,39,18:20:48,32.224,32224,2012-Malaysian Grand Prix,pic
861,20,3,40,18:20:50,22.998,22998,2012-Malaysian Grand Prix,vettel
861,8,3,40,18:20:58,25.041,25041,2012-Malaysian Grand Prix,raikkonen
861,818,2,40,18:21:12,23.343,23343,2012-Malaysian Grand Prix,vergne
861,807,3,40,18:21:13,23.358,23358,2012-Malaysian Grand Prix,hulkenberg
861,155,3,40,18:21:24,23.662,23662,2012-Malaysian Grand Prix,kobayashi
861,37,3,39,18:22:06,28.483,28483,2012-Malaysian Grand Prix,rosa
861,815,3,41,18:22:19,24.543,24543,2012-Malaysian Grand Prix,perez
861,1,3,41,18:22:31,26.338,26338,2012-Malaysian Grand Prix,hamilton
861,20,4,47,18:33:40,25.884,25884,2012-Malaysian Grand Prix,vettel
862,4,2,27,15:50:50,20.136,20136,2012-Chinese Grand Prix,alonso
862,8,2,28,15:52:32,21.494,21494,2012-Chinese Grand Prix,raikkonen
862,818,2,28,15:53:07,23.623,23623,2012-Chinese Grand Prix,vergne
862,5,2,28,15:53:24,22.606,22606,2012-Chinese Grand Prix,kovalainen
862,811,2,29,15:54:32,21.323,21323,2012-Chinese Grand Prix,bruno_senna
862,808,2,29,15:55:09,22.007,22007,2012-Chinese Grand Prix,petrov
862,807,2,30,15:56:37,21.027,21027,2012-Chinese Grand Prix,hulkenberg
862,5,3,29,15:57:39,37.748,37748,2012-Chinese Grand Prix,kovalainen
862,20,2,31,15:57:50,21.146,21146,2012-Chinese Grand Prix,vettel
862,154,2,32,15:59:28,25.835,25835,2012-Chinese Grand Prix,grosjean
862,37,2,31,15:59:35,23.488,23488,2012-Chinese Grand Prix,rosa
862,814,2,32,15:59:44,21.006,21006,2012-Chinese Grand Prix,resta
862,813,2,33,16:01:26,21.229,21229,2012-Chinese Grand Prix,maldonado
862,817,2,33,16:01:52,22.318,22318,2012-Chinese Grand Prix,ricciardo
862,39,2,32,16:01:55,23.151,23151,2012-Chinese Grand Prix,karthikeyan
862,3,2,34,16:02:40,20.645,20645,2012-Chinese Grand Prix,rosberg
862,17,3,34,16:03:03,20.471,20471,2012-Chinese Grand Prix,webber
862,815,2,35,16:04:47,22.565,22565,2012-Chinese Grand Prix,perez
862,10,2,36,16:07:41,21.515,21515,2012-Chinese Grand Prix,glock
862,819,2,37,16:09:27,23.579,23579,2012-Chinese Grand Prix,pic
862,1,3,38,16:09:51,20.177,20177,2012-Chinese Grand Prix,hamilton
862,4,3,38,16:09:52,20.024,20024,2012-Chinese Grand Prix,alonso
862,155,3,38,16:10:03,21.795,21795,2012-Chinese Grand Prix,kobayashi
862,18,3,39,16:11:21,26.618,26618,2012-Chinese Grand Prix,button
862,13,2,41,16:15:10,20.051,20051,2012-Chinese Grand Prix,massa
862,818,3,41,16:15:32,22.531,22531,2012-Chinese Grand Prix,vergne
862,819,3,48,16:28:45,13.981,13981,2012-Chinese Grand Prix,pic
862,17,1,6,15:14:20,20.474,20474,2012-Chinese Grand Prix,webber
862,155,1,9,15:19:30,21.551,21551,2012-Chinese Grand Prix,kobayashi
862,20,1,9,15:19:39,21.449,21449,2012-Chinese Grand Prix,vettel
862,807,1,9,15:19:47,32.407,32407,2012-Chinese Grand Prix,hulkenberg
862,8,1,10,15:21:12,21.433,21433,2012-Chinese Grand Prix,raikkonen
862,1,1,10,15:21:13,20.903,20903,2012-Chinese Grand Prix,hamilton
862,808,1,10,15:21:40,21.851,21851,2012-Chinese Grand Prix,petrov
862,18,1,11,15:22:56,20.563,20563,2012-Chinese Grand Prix,button
862,154,1,11,15:23:04,21.184,21184,2012-Chinese Grand Prix,grosjean
862,814,1,11,15:23:08,20.387,20387,2012-Chinese Grand Prix,resta
862,813,1,11,15:23:09,21.569,21569,2012-Chinese Grand Prix,maldonado
862,818,1,11,15:23:22,22.835,22835,2012-Chinese Grand Prix,vergne
862,30,1,12,15:24:39,21.746,21746,2012-Chinese Grand Prix,michael_schumacher
862,4,1,12,15:24:44,20.296,20296,2012-Chinese Grand Prix,alonso
862,811,1,12,15:24:49,21.184,21184,2012-Chinese Grand Prix,bruno_senna
862,5,1,12,15:25:06,22.713,22713,2012-Chinese Grand Prix,kovalainen
862,3,1,13,15:26:17,21.113,21113,2012-Chinese Grand Prix,rosberg
862,815,1,16,15:31:38,23.009,23009,2012-Chinese Grand Prix,perez
862,39,1,16,15:32:47,24.937,24937,2012-Chinese Grand Prix,karthikeyan
862,817,1,17,15:33:56,21.884,21884,2012-Chinese Grand Prix,ricciardo
862,37,1,17,15:34:24,23.634,23634,2012-Chinese Grand Prix,rosa
862,13,1,18,15:35:14,20.25,20250,2012-Chinese Grand Prix,massa
862,10,1,18,15:35:58,21.327,21327,2012-Chinese Grand Prix,glock
862,819,1,19,15:37:45,22.306,22306,2012-Chinese Grand Prix,pic
862,17,2,21,15:40:30,20.377,20377,2012-Chinese Grand Prix,webber
862,1,2,22,15:42:10,20.691,20691,2012-Chinese Grand Prix,hamilton
862,18,2,24,15:45:32,20.474,20474,2012-Chinese Grand Prix,button
862,155,2,25,15:47:30,21.012,21012,2012-Chinese Grand Prix,kobayashi
863,5,1,1,15:05:40,25.047,25047,2012-Bahrain Grand Prix,kovalainen
863,817,1,7,15:15:42,25.829,25829,2012-Bahrain Grand Prix,ricciardo
863,18,1,8,15:17:12,23.016,23016,2012-Bahrain Grand Prix,button
863,13,1,8,15:17:14,23.557,23557,2012-Bahrain Grand Prix,massa
863,3,1,8,15:17:15,22.228,22228,2012-Bahrain Grand Prix,rosberg
863,1,1,9,15:18:49,28.341,28341,2012-Bahrain Grand Prix,hamilton
863,17,1,9,15:18:50,22.236,22236,2012-Bahrain Grand Prix,webber
863,4,1,9,15:18:53,22.094,22094,2012-Bahrain Grand Prix,alonso
863,815,1,9,15:19:00,23.408,23408,2012-Bahrain Grand Prix,perez
863,811,1,9,15:19:03,23.405,23405,2012-Bahrain Grand Prix,bruno_senna
863,30,1,9,15:19:05,21.979,21979,2012-Bahrain Grand Prix,michael_schumacher
863,807,1,9,15:19:08,22.413,22413,2012-Bahrain Grand Prix,hulkenberg
863,37,1,9,15:19:27,24.241,24241,2012-Bahrain Grand Prix,rosa
863,154,1,10,15:20:26,23.246,23246,2012-Bahrain Grand Prix,grosjean
863,818,1,10,15:20:50,22.763,22763,2012-Bahrain Grand Prix,vergne
863,808,1,10,15:20:55,23.411,23411,2012-Bahrain Grand Prix,petrov
863,10,1,10,15:21:10,23.423,23423,2012-Bahrain Grand Prix,glock
863,39,1,10,15:21:21,25.896,25896,2012-Bahrain Grand Prix,karthikeyan
863,20,1,11,15:22:02,22.017,22017,2012-Bahrain Grand Prix,vettel
863,8,1,11,15:22:13,22.412,22412,2012-Bahrain Grand Prix,raikkonen
863,813,1,11,15:22:27,22.868,22868,2012-Bahrain Grand Prix,maldonado
863,819,1,12,15:24:32,24.02,24020,2012-Bahrain Grand Prix,pic
863,5,2,13,15:26:27,23.323,23323,2012-Bahrain Grand Prix,kovalainen
863,814,1,14,15:27:28,22.069,22069,2012-Bahrain Grand Prix,resta
863,155,1,14,15:27:35,22.758,22758,2012-Bahrain Grand Prix,kobayashi
863,807,2,19,15:36:18,22.446,22446,2012-Bahrain Grand Prix,hulkenberg
863,815,2,21,15:39:34,23.428,23428,2012-Bahrain Grand Prix,perez
863,39,2,21,15:40:50,25.204,25204,2012-Bahrain Grand Prix,karthikeyan
863,18,2,22,15:41:03,22.27,22270,2012-Bahrain Grand Prix,button
863,3,2,22,15:41:09,22.903,22903,2012-Bahrain Grand Prix,rosberg
863,13,2,22,15:41:13,21.963,21963,2012-Bahrain Grand Prix,massa
863,37,2,22,15:42:24,23.42,23420,2012-Bahrain Grand Prix,rosa
863,17,2,23,15:42:40,22.649,22649,2012-Bahrain Grand Prix,webber
863,1,2,23,15:42:46,30.622,30622,2012-Bahrain Grand Prix,hamilton
863,4,2,23,15:42:48,23.449,23449,2012-Bahrain Grand Prix,alonso
863,813,2,23,15:42:55,22.33,22330,2012-Bahrain Grand Prix,maldonado
863,30,2,23,15:43:00,22.105,22105,2012-Bahrain Grand Prix,michael_schumacher
863,808,2,23,15:43:18,23.421,23421,2012-Bahrain Grand Prix,petrov
863,817,2,23,15:43:21,22.295,22295,2012-Bahrain Grand Prix,ricciardo
863,10,2,23,15:43:55,29.648,29648,2012-Bahrain Grand Prix,glock
863,8,2,24,15:44:08,22.362,22362,2012-Bahrain Grand Prix,raikkonen
863,811,2,24,15:44:50,22.31,22310,2012-Bahrain Grand Prix,bruno_senna
863,20,2,25,15:45:43,22.717,22717,2012-Bahrain Grand Prix,vettel
863,154,2,25,15:45:51,22.896,22896,2012-Bahrain Grand Prix,grosjean
863,818,2,25,15:46:40,23.353,23353,2012-Bahrain Grand Prix,vergne
863,5,3,25,15:47:05,23.639,23639,2012-Bahrain Grand Prix,kovalainen
863,155,2,31,15:56:31,25.59,25590,2012-Bahrain Grand Prix,kobayashi
863,814,2,33,15:59:46,22.483,22483,2012-Bahrain Grand Prix,resta
863,39,3,32,16:00:15,26.417,26417,2012-Bahrain Grand Prix,karthikeyan
863,3,3,36,16:04:47,21.888,21888,2012-Bahrain Grand Prix,rosberg
863,1,3,36,16:04:54,23.696,23696,2012-Bahrain Grand Prix,hamilton
863,807,3,36,16:05:05,22.56,22560,2012-Bahrain Grand Prix,hulkenberg
863,18,3,37,16:06:26,22.616,22616,2012-Bahrain Grand Prix,button
863,4,3,37,16:06:29,23.207,23207,2012-Bahrain Grand Prix,alonso
863,815,3,37,16:06:37,22.924,22924,2012-Bahrain Grand Prix,perez
863,30,3,37,16:06:38,22.192,22192,2012-Bahrain Grand Prix,michael_schumacher
863,13,3,38,16:08:13,21.938,21938,2012-Bahrain Grand Prix,massa
863,811,3,38,16:08:29,22.796,22796,2012-Bahrain Grand Prix,bruno_senna
863,817,3,38,16:08:50,22.495,22495,2012-Bahrain Grand Prix,ricciardo
863,5,4,38,16:09:08,23.173,23173,2012-Bahrain Grand Prix,kovalainen
863,20,3,39,16:09:10,21.8,21800,2012-Bahrain Grand Prix,vettel
863,8,3,39,16:09:12,22.597,22597,2012-Bahrain Grand Prix,raikkonen
863,17,3,39,16:09:31,21.705,21705,2012-Bahrain Grand Prix,webber
863,10,3,38,16:10:20,22.933,22933,2012-Bahrain Grand Prix,glock
863,808,3,39,16:10:35,23.167,23167,2012-Bahrain Grand Prix,petrov
863,37,3,38,16:10:38,24.52,24520,2012-Bahrain Grand Prix,rosa
863,154,3,40,16:10:56,22.763,22763,2012-Bahrain Grand Prix,grosjean
863,818,3,40,16:12:03,22.241,22241,2012-Bahrain Grand Prix,vergne
863,39,4,45,16:22:48,24.317,24317,2012-Bahrain Grand Prix,karthikeyan
863,155,3,50,16:28:31,24.674,24674,2012-Bahrain Grand Prix,kobayashi
863,18,4,53,16:33:05,23.943,23943,2012-Bahrain Grand Prix,button
864,815,1,1,14:05:24,21.864,21864,2012-Spanish Grand Prix,perez
864,17,1,6,14:12:45,20.119,20119,2012-Spanish Grand Prix,webber
864,20,1,7,14:14:11,19.745,19745,2012-Spanish Grand Prix,vettel
864,155,1,8,14:15:44,22.26,22260,2012-Spanish Grand Prix,kobayashi
864,3,1,9,14:17:10,20.502,20502,2012-Spanish Grand Prix,rosberg
864,18,1,9,14:17:14,20.333,20333,2012-Spanish Grand Prix,button
864,814,1,9,14:17:22,19.987,19987,2012-Spanish Grand Prix,resta
864,4,1,10,14:18:30,19.456,19456,2012-Spanish Grand Prix,alonso
864,154,1,10,14:18:42,20.223,20223,2012-Spanish Grand Prix,grosjean
864,30,1,10,14:18:44,20.113,20113,2012-Spanish Grand Prix,michael_schumacher
864,818,1,10,14:18:52,20.388,20388,2012-Spanish Grand Prix,vergne
864,13,1,10,14:18:53,20.13,20130,2012-Spanish Grand Prix,massa
864,807,1,10,14:18:56,20.521,20521,2012-Spanish Grand Prix,hulkenberg
864,808,1,10,14:19:03,24.856,24856,2012-Spanish Grand Prix,petrov
864,37,1,10,14:19:19,22.275,22275,2012-Spanish Grand Prix,rosa
864,813,1,11,14:20:01,20.62,20620,2012-Spanish Grand Prix,maldonado
864,8,1,11,14:20:05,19.777,19777,2012-Spanish Grand Prix,raikkonen
864,817,1,11,14:20:29,21.101,21101,2012-Spanish Grand Prix,ricciardo
864,39,1,11,14:20:59,21.518,21518,2012-Spanish Grand Prix,karthikeyan
864,5,1,13,14:23:37,21.29,21290,2012-Spanish Grand Prix,kovalainen
864,1,1,14,14:24:59,21.963,21963,2012-Spanish Grand Prix,hamilton
864,10,1,14,14:25:27,21.082,21082,2012-Spanish Grand Prix,glock
864,819,1,15,14:27:06,20.936,20936,2012-Spanish Grand Prix,pic
864,17,2,17,14:29:54,24.864,24864,2012-Spanish Grand Prix,webber
864,815,2,17,14:30:09,21.055,21055,2012-Spanish Grand Prix,perez
864,807,2,19,14:32:55,20.558,20558,2012-Spanish Grand Prix,hulkenberg
864,37,2,19,14:33:43,22.135,22135,2012-Spanish Grand Prix,rosa
864,3,2,22,14:37:13,20.059,20059,2012-Spanish Grand Prix,rosberg
864,39,2,22,14:38:37,22.515,22515,2012-Spanish Grand Prix,karthikeyan
864,814,2,23,14:38:57,21.68,21680,2012-Spanish Grand Prix,resta
864,818,2,23,14:38:58,22.645,22645,2012-Spanish Grand Prix,vergne
864,813,2,24,14:39:46,20.218,20218,2012-Spanish Grand Prix,maldonado
864,18,2,25,14:41:49,21.061,21061,2012-Spanish Grand Prix,button
864,817,2,25,14:42:02,20.114,20114,2012-Spanish Grand Prix,ricciardo
864,4,2,26,14:42:46,20.028,20028,2012-Spanish Grand Prix,alonso
864,154,2,26,14:43:10,21.215,21215,2012-Spanish Grand Prix,grosjean
864,155,2,26,14:43:23,20.381,20381,2012-Spanish Grand Prix,kobayashi
864,10,2,26,14:44:13,20.902,20902,2012-Spanish Grand Prix,glock
864,8,2,27,14:44:27,21.301,21301,2012-Spanish Grand Prix,raikkonen
864,20,2,27,14:44:46,19.624,19624,2012-Spanish Grand Prix,vettel
864,5,2,27,14:45:19,22.566,22566,2012-Spanish Grand Prix,kovalainen
864,819,2,27,14:45:53,21.338,21338,2012-Spanish Grand Prix,pic
864,13,2,28,14:46:33,13.259,13259,2012-Spanish Grand Prix,massa
864,808,2,28,14:47:06,23.072,23072,2012-Spanish Grand Prix,petrov
864,13,3,29,14:48:17,19.699,19699,2012-Spanish Grand Prix,massa
864,20,3,30,14:49:35,13.335,13335,2012-Spanish Grand Prix,vettel
864,1,2,35,14:57:08,19.98,19980,2012-Spanish Grand Prix,hamilton
864,37,3,35,14:59:17,21.543,21543,2012-Spanish Grand Prix,rosa
864,815,3,37,15:00:35,28.531,28531,2012-Spanish Grand Prix,perez
864,18,3,38,15:01:44,19.888,19888,2012-Spanish Grand Prix,button
864,807,3,39,15:03:27,20.515,20515,2012-Spanish Grand Prix,hulkenberg
864,817,3,39,15:03:31,20.059,20059,2012-Spanish Grand Prix,ricciardo
864,3,3,40,15:04:39,20.197,20197,2012-Spanish Grand Prix,rosberg
864,17,3,40,15:05:00,20.129,20129,2012-Spanish Grand Prix,webber
864,818,3,40,15:05:04,20.46,20460,2012-Spanish Grand Prix,vergne
864,813,3,41,15:05:16,22.829,22829,2012-Spanish Grand Prix,maldonado
864,155,3,41,15:06:09,21.311,21311,2012-Spanish Grand Prix,kobayashi
864,20,4,42,15:07:43,26.143,26143,2012-Spanish Grand Prix,vettel
864,814,3,42,15:08:07,19.867,19867,2012-Spanish Grand Prix,resta
864,4,3,44,15:09:47,20.105,20105,2012-Spanish Grand Prix,alonso
864,5,3,43,15:10:04,21.275,21275,2012-Spanish Grand Prix,kovalainen
864,808,3,44,15:11:45,21.817,21817,2012-Spanish Grand Prix,petrov
864,13,4,45,15:12:32,22.645,22645,2012-Spanish Grand Prix,massa
864,8,3,48,15:16:02,20.073,20073,2012-Spanish Grand Prix,raikkonen
864,10,3,47,15:16:42,20.669,20669,2012-Spanish Grand Prix,glock
864,154,3,51,15:20:41,21.035,21035,2012-Spanish Grand Prix,grosjean
864,37,4,51,15:24:24,21.471,21471,2012-Spanish Grand Prix,rosa
865,155,1,1,14:04:47,28.39,28390,2012-Monaco Grand Prix,kobayashi
865,808,1,3,14:08:18,39.391,39391,2012-Monaco Grand Prix,petrov
865,818,1,17,14:27:24,26.063,26063,2012-Monaco Grand Prix,vergne
865,3,1,27,14:40:15,24.874,24874,2012-Monaco Grand Prix,rosberg
865,17,1,29,14:42:54,25.566,25566,2012-Monaco Grand Prix,webber
865,1,1,29,14:43:03,25.748,25748,2012-Monaco Grand Prix,hamilton
865,8,1,29,14:43:28,26.38,26380,2012-Monaco Grand Prix,raikkonen
865,807,1,29,14:43:29,26.447,26447,2012-Monaco Grand Prix,hulkenberg
865,811,1,29,14:43:29,26.41,26410,2012-Monaco Grand Prix,bruno_senna
865,39,1,29,14:44:09,27.306,27306,2012-Monaco Grand Prix,karthikeyan
865,4,1,30,14:44:22,25.22,25220,2012-Monaco Grand Prix,alonso
865,5,1,30,14:44:53,26.066,26066,2012-Monaco Grand Prix,kovalainen
865,10,1,30,14:45:01,25.567,25567,2012-Monaco Grand Prix,glock
865,13,1,31,14:45:47,24.993,24993,2012-Monaco Grand Prix,massa
865,819,1,33,14:49:17,27.186,27186,2012-Monaco Grand Prix,pic
865,30,1,34,14:50:07,25.117,25117,2012-Monaco Grand Prix,michael_schumacher
865,815,1,34,14:50:36,25.666,25666,2012-Monaco Grand Prix,perez
865,814,1,35,14:51:32,25.642,25642,2012-Monaco Grand Prix,resta
865,18,1,38,14:55:43,25.219,25219,2012-Monaco Grand Prix,button
865,815,2,39,14:57:38,19.677,19677,2012-Monaco Grand Prix,perez
865,817,1,40,14:58:28,25.335,25335,2012-Monaco Grand Prix,ricciardo
865,20,1,46,15:05:40,25.079,25079,2012-Monaco Grand Prix,vettel
865,10,2,54,15:17:48,36.503,36503,2012-Monaco Grand Prix,glock
865,818,2,70,15:38:55,26.157,26157,2012-Monaco Grand Prix,vergne
865,5,2,73,15:43:52,31.293,31293,2012-Monaco Grand Prix,kovalainen
865,39,2,74,15:46:48,26.973,26973,2012-Monaco Grand Prix,karthikeyan
866,13,1,12,14:19:28,21.128,21128,2012-Canadian Grand Prix,massa
866,814,1,13,14:20:45,21.489,21489,2012-Canadian Grand Prix,resta
866,30,1,13,14:20:47,21.807,21807,2012-Canadian Grand Prix,michael_schumacher
866,18,1,15,14:23:32,21.748,21748,2012-Canadian Grand Prix,button
866,20,1,16,14:24:31,21.639,21639,2012-Canadian Grand Prix,vettel
866,818,1,16,14:24:55,22.278,22278,2012-Canadian Grand Prix,vergne
866,1,1,17,14:25:51,21.375,21375,2012-Canadian Grand Prix,hamilton
866,17,1,17,14:25:59,21.199,21199,2012-Canadian Grand Prix,webber
866,817,1,17,14:26:17,21.689,21689,2012-Canadian Grand Prix,ricciardo
866,5,1,17,14:26:32,21.733,21733,2012-Canadian Grand Prix,kovalainen
866,808,1,18,14:27:54,21.888,21888,2012-Canadian Grand Prix,petrov
866,4,1,19,14:28:31,21.133,21133,2012-Canadian Grand Prix,alonso
866,3,1,19,14:28:43,21.222,21222,2012-Canadian Grand Prix,rosberg
866,154,1,21,14:31:23,21.83,21830,2012-Canadian Grand Prix,grosjean
866,807,1,21,14:31:32,24.583,24583,2012-Canadian Grand Prix,hulkenberg
866,811,1,23,14:34:41,22.781,22781,2012-Canadian Grand Prix,bruno_senna
866,155,1,24,14:35:30,21.453,21453,2012-Canadian Grand Prix,kobayashi
866,10,1,24,14:36:31,25.52,25520,2012-Canadian Grand Prix,glock
866,819,1,28,14:41:55,23.291,23291,2012-Canadian Grand Prix,pic
866,813,1,29,14:42:22,22.704,22704,2012-Canadian Grand Prix,maldonado
866,18,2,33,14:47:50,21.845,21845,2012-Canadian Grand Prix,button
866,3,2,38,14:53:57,21.179,21179,2012-Canadian Grand Prix,rosberg
866,8,1,40,14:56:32,21.534,21534,2012-Canadian Grand Prix,raikkonen
866,815,1,41,14:57:52,21.407,21407,2012-Canadian Grand Prix,perez
866,807,2,42,14:59:35,23.66,23660,2012-Canadian Grand Prix,hulkenberg
866,5,2,42,15:00:15,21.704,21704,2012-Canadian Grand Prix,kovalainen
866,30,2,43,15:00:53,22.524,22524,2012-Canadian Grand Prix,michael_schumacher
866,818,2,43,15:01:05,23.163,23163,2012-Canadian Grand Prix,vergne
866,808,2,43,15:01:38,21.403,21403,2012-Canadian Grand Prix,petrov
866,814,2,44,15:02:08,21.734,21734,2012-Canadian Grand Prix,resta
866,818,3,47,15:06:41,14.641,14641,2012-Canadian Grand Prix,vergne
866,1,2,50,15:09:20,22.53,22530,2012-Canadian Grand Prix,hamilton
866,17,2,52,15:12:15,21.254,21254,2012-Canadian Grand Prix,webber
866,18,3,52,15:13:15,21.363,21363,2012-Canadian Grand Prix,button
866,13,2,58,15:20:18,21.115,21115,2012-Canadian Grand Prix,massa
866,817,2,58,15:20:40,21.558,21558,2012-Canadian Grand Prix,ricciardo
866,20,2,63,15:26:26,22.428,22428,2012-Canadian Grand Prix,vettel
867,18,1,10,14:21:23,20.246,20246,2012-European Grand Prix,button
867,815,1,10,14:21:27,21.032,21032,2012-European Grand Prix,perez
867,13,1,11,14:23:08,20.498,20498,2012-European Grand Prix,massa
867,819,1,11,14:23:43,31.636,31636,2012-European Grand Prix,pic
867,5,1,12,14:25:12,21.04,21040,2012-European Grand Prix,kovalainen
867,1,1,13,14:26:30,19.355,19355,2012-European Grand Prix,hamilton
867,808,1,13,14:26:58,20.726,20726,2012-European Grand Prix,petrov
867,155,1,14,14:28:20,23.071,23071,2012-European Grand Prix,kobayashi
867,8,1,14,14:28:21,21.879,21879,2012-European Grand Prix,raikkonen
867,813,1,14,14:28:23,21.342,21342,2012-European Grand Prix,maldonado
867,807,1,14,14:28:26,21.198,21198,2012-European Grand Prix,hulkenberg
867,817,1,14,14:28:38,21.209,21209,2012-European Grand Prix,ricciardo
867,37,1,14,14:29:09,23.127,23127,2012-European Grand Prix,rosa
867,4,1,15,14:30:09,19.789,19789,2012-European Grand Prix,alonso
867,39,1,15,14:31:07,22.93,22930,2012-European Grand Prix,karthikeyan
867,20,1,16,14:31:32,20.357,20357,2012-European Grand Prix,vettel
867,154,1,16,14:31:48,20.479,20479,2012-European Grand Prix,grosjean
867,818,1,17,14:34:17,21.303,21303,2012-European Grand Prix,vergne
867,30,1,19,14:37:38,20.477,20477,2012-European Grand Prix,michael_schumacher
867,17,1,19,14:37:40,20.246,20246,2012-European Grand Prix,webber
867,3,1,20,14:39:17,20.625,20625,2012-European Grand Prix,rosberg
867,155,2,20,14:39:29,25.719,25719,2012-European Grand Prix,kobayashi
867,811,1,20,14:40:14,28.44,28440,2012-European Grand Prix,bruno_senna
867,814,1,23,14:44:48,20.295,20295,2012-European Grand Prix,resta
867,811,2,24,14:47:48,14.659,14659,2012-European Grand Prix,bruno_senna
867,815,2,25,14:48:26,20.904,20904,2012-European Grand Prix,perez
867,808,2,25,14:48:42,21.224,21224,2012-European Grand Prix,petrov
867,18,2,26,14:50:09,19.64,19640,2012-European Grand Prix,button
867,13,2,27,14:51:54,20.126,20126,2012-European Grand Prix,massa
867,5,2,27,14:53:03,24.445,24445,2012-European Grand Prix,kovalainen
867,154,2,28,14:53:16,23.183,23183,2012-European Grand Prix,grosjean
867,1,2,28,14:53:30,31.081,31081,2012-European Grand Prix,hamilton
867,4,2,28,14:53:33,20.718,20718,2012-European Grand Prix,alonso
867,8,2,28,14:53:38,21.103,21103,2012-European Grand Prix,raikkonen
867,813,2,28,14:53:44,21.525,21525,2012-European Grand Prix,maldonado
867,807,2,28,14:53:50,20.332,20332,2012-European Grand Prix,hulkenberg
867,808,3,28,14:54:43,21.407,21407,2012-European Grand Prix,petrov
867,20,2,29,14:55:02,20.023,20023,2012-European Grand Prix,vettel
867,37,2,28,14:55:13,23.125,23125,2012-European Grand Prix,rosa
867,819,2,28,14:55:13,22.838,22838,2012-European Grand Prix,pic
867,39,2,29,14:57:51,26.37,26370,2012-European Grand Prix,karthikeyan
867,13,3,34,15:07:46,39.041,39041,2012-European Grand Prix,massa
867,817,2,37,15:12:44,22.597,22597,2012-European Grand Prix,ricciardo
867,17,2,38,15:14:32,20.222,20222,2012-European Grand Prix,webber
867,39,3,39,15:16:58,14.78,14780,2012-European Grand Prix,karthikeyan
867,30,2,41,15:19:40,20.041,20041,2012-European Grand Prix,michael_schumacher
867,3,2,46,15:28:36,20.115,20115,2012-European Grand Prix,rosberg
867,808,4,47,15:30:40,30.8,30800,2012-European Grand Prix,petrov
867,13,4,53,15:41:54,20.476,20476,2012-European Grand Prix,massa
868,819,2,32,13:58:04,26.164,26164,2012-British Grand Prix,pic
868,17,2,33,13:57:42,25.179,25179,2012-British Grand Prix,webber
868,813,2,12,13:24:16,33.068,33068,2012-British Grand Prix,maldonado
868,13,1,13,13:24:56,25.325,25325,2012-British Grand Prix,massa
868,8,1,13,13:24:58,25.581,25581,2012-British Grand Prix,raikkonen
868,819,1,13,13:25:46,26.313,26313,2012-British Grand Prix,pic
868,17,1,14,13:26:30,25.854,25854,2012-British Grand Prix,webber
868,811,1,14,13:26:49,25.983,25983,2012-British Grand Prix,bruno_senna
868,818,1,14,13:26:57,26.489,26489,2012-British Grand Prix,vergne
868,4,1,15,13:28:03,25.372,25372,2012-British Grand Prix,alonso
868,3,1,15,13:28:30,25.189,25189,2012-British Grand Prix,rosberg
868,155,1,16,13:30:03,26.845,26845,2012-British Grand Prix,kobayashi
868,807,1,16,13:30:05,26.06,26060,2012-British Grand Prix,hulkenberg
868,18,1,16,13:30:09,25.138,25138,2012-British Grand Prix,button
868,817,1,16,13:30:14,25.626,25626,2012-British Grand Prix,ricciardo
868,39,1,16,13:30:53,29.908,29908,2012-British Grand Prix,karthikeyan
868,10,1,18,13:34:02,26.165,26165,2012-British Grand Prix,glock
868,1,1,21,13:38:11,24.498,24498,2012-British Grand Prix,hamilton
868,154,2,26,13:46:39,25.388,25388,2012-British Grand Prix,grosjean
868,37,1,27,13:49:37,27.715,27715,2012-British Grand Prix,rosa
868,1,2,28,13:49:52,25.003,25003,2012-British Grand Prix,hamilton
868,817,2,29,13:51:50,25.613,25613,2012-British Grand Prix,ricciardo
868,5,2,29,13:52:21,26.434,26434,2012-British Grand Prix,kovalainen
868,811,2,30,13:53:19,26.573,26573,2012-British Grand Prix,bruno_senna
868,20,2,31,13:54:33,25.319,25319,2012-British Grand Prix,vettel
868,18,2,31,13:55:02,24.762,24762,2012-British Grand Prix,button
